code_postal,Commune,Code Département,Département,Code Région,Région
21150,SEIGNY,21,COTE-D'OR,26,BOURGOGNE
40600,BISCARROSSE,40,LANDES,72,AQUITAINE
73220,ARGENTINE,73,SAVOIE,82,RHONE-ALPES
71120,OZOLLES,71,SAONE-ET-LOIRE,26,BOURGOGNE
46120,MOLIERES,46,LOT,73,MIDI-PYRENEES
27250,CHAMBORD,27,EURE,23,HAUTE-NORMANDIE
57460,KERBACH,57,MOSELLE,41,LORRAINE
81230,LACAUNE,81,TARN,73,MIDI-PYRENEES
73160,VIMINES,73,SAVOIE,82,RHONE-ALPES
54290,SAINT-GERMAIN,54,MEURTHE-ET-MOSELLE,41,LORRAINE
73220,AITON,73,SAVOIE,82,RHONE-ALPES
97250,SAINT-PIERRE,97,MARTINIQUE,2,MARTINIQUE
03210,BESSON,03,ALLIER,83,AUVERGNE
17520,SAINT-EUGENE,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
54290,SAINT-BOINGT,54,MEURTHE-ET-MOSELLE,41,LORRAINE
27230,SAINT-AUBIN-DE-SCELLON,27,EURE,23,HAUTE-NORMANDIE
21110,BEIRE-LE-FORT,21,COTE-D'OR,26,BOURGOGNE
14500,CAMPAGNOLLES,14,CALVADOS,25,BASSE-NORMANDIE
85260,LA COPECHAGNIERE,85,VENDEE,52,PAYS DE LA LOIRE
89800,CHEMILLY-SUR-SEREIN,89,YONNE,26,BOURGOGNE
11410,MEZERVILLE,11,AUDE,91,LANGUEDOC-ROUSSILLON
22240,FREHEL,22,COTES-D'ARMOR,53,BRETAGNE
02240,RENANSART,02,AISNE,22,PICARDIE
76550,AMBRUMESNIL,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
50330,GOUBERVILLE,50,MANCHE,25,BASSE-NORMANDIE
14350,SAINTE-MARIE-LAUMONT,14,CALVADOS,25,BASSE-NORMANDIE
21190,SAINT-AUBIN,21,COTE-D'OR,26,BOURGOGNE
55110,LION-DEVANT-DUN,55,MEUSE,41,LORRAINE
10240,ISLE-AUBIGNY,10,AUBE,21,CHAMPAGNE-ARDENNE
54450,REPAIX,54,MEURTHE-ET-MOSELLE,41,LORRAINE
31510,SEILHAN,31,HAUTE-GARONNE,73,MIDI-PYRENEES
66800,ESTAVAR,66,PYRENEES-ORIENTALES,91,LANGUEDOC-ROUSSILLON
57130,VIONVILLE,57,MOSELLE,41,LORRAINE
64460,PONSON-DEBAT-POUTS,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
17260,VIROLLET,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
63350,LUZILLAT,63,PUY-DE-DOME,83,AUVERGNE
40110,ONESSE-ET-LAHARIE,40,LANDES,72,AQUITAINE
55600,THONNELLE,55,MEUSE,41,LORRAINE
63840,EGLISOLLES,63,PUY-DE-DOME,83,AUVERGNE
39230,BOIS-DE-GAND,39,JURA,43,FRANCHE-COMTE
22800,PLAINE-HAUTE,22,COTES-D'ARMOR,53,BRETAGNE
84240,GRAMBOIS,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
95780,HAUTE-ISLE,95,VAL-D'OISE,11,ILE-DE-FRANCE
11400,PUGINIER,11,AUDE,91,LANGUEDOC-ROUSSILLON
01400,L'ABERGEMENT-CLEMENCIAT,01,AIN,82,RHONE-ALPES
80140,SAINT-MAXENT,80,SOMME,22,PICARDIE
62180,VERTON,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
76760,ANCRETIEVILLE-SAINT-VICTOR,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
14240,LA VACQUERIE,14,CALVADOS,25,BASSE-NORMANDIE
63200,MOZAC,63,PUY-DE-DOME,83,AUVERGNE
63200,LE CHEIX,63,PUY-DE-DOME,83,AUVERGNE
87300,BELLAC,87,HAUTE-VIENNE,74,LIMOUSIN
53500,VAUTORTE,53,MAYENNE,52,PAYS DE LA LOIRE
55160,SAINT-HILAIRE-EN-WOEVRE,55,MEUSE,41,LORRAINE
34470,PEROLS,34,HERAULT,91,LANGUEDOC-ROUSSILLON
74130,AYSE,74,HAUTE-SAVOIE,82,RHONE-ALPES
76370,GREGES,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
83560,LA VERDIERE,83,VAR,93,PROVENCE-ALPES-COTE D'AZUR
65120,ESQUIEZE-SERE,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
09600,MONTBEL,09,ARIEGE,73,MIDI-PYRENEES
33980,AUDENGE,33,GIRONDE,72,AQUITAINE
16200,NERCILLAC,16,CHARENTE,54,POITOU-CHARENTES
31800,LARCAN,31,HAUTE-GARONNE,73,MIDI-PYRENEES
59600,ASSEVENT,59,NORD,31,NORD-PAS-DE-CALAIS
29260,PLOUIDER,29,FINISTERE,53,BRETAGNE
50810,SAINT-JEAN-DES-BAISANTS,50,MANCHE,25,BASSE-NORMANDIE
43230,JOSAT,43,HAUTE-LOIRE,83,AUVERGNE
27220,L'HABIT,27,EURE,23,HAUTE-NORMANDIE
39200,COISERETTE,39,JURA,43,FRANCHE-COMTE
81190,JOUQUEVIEL,81,TARN,73,MIDI-PYRENEES
32100,LARRESSINGLE,32,GERS,73,MIDI-PYRENEES
64160,SAINT-ARMOU,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
80340,CHUIGNOLLES,80,SOMME,22,PICARDIE
78610,SAINT-LEGER-EN-YVELINES,78,YVELINES,11,ILE-DE-FRANCE
80110,FRESNOY-EN-CHAUSSEE,80,SOMME,22,PICARDIE
36160,LA MOTTE-FEUILLY,36,INDRE,24,CENTRE
25440,QUINGEY,25,DOUBS,43,FRANCHE-COMTE
25360,GONSANS,25,DOUBS,43,FRANCHE-COMTE
17210,POLIGNAC,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
32240,MORMES,32,GERS,73,MIDI-PYRENEES
09600,BELLOC,09,ARIEGE,73,MIDI-PYRENEES
26800,ETOILE-SUR-RHONE,26,DROME,82,RHONE-ALPES
67340,WEITERSWILLER,67,BAS-RHIN,42,ALSACE
21290,BENEUVRE,21,COTE-D'OR,26,BOURGOGNE
59830,LOUVIL,59,NORD,31,NORD-PAS-DE-CALAIS
47400,HAUTESVIGNES,47,LOT-ET-GARONNE,72,AQUITAINE
79260,FRANCOIS,79,DEUX-SEVRES,54,POITOU-CHARENTES
41300,SOUESMES,41,LOIR-ET-CHER,24,CENTRE
02210,BILLY-SUR-OURCQ,02,AISNE,22,PICARDIE
19300,CHAPELLE-SPINASSE,19,CORREZE,74,LIMOUSIN
51230,THAAS,51,MARNE,21,CHAMPAGNE-ARDENNE
12230,SAINT-JEAN-DU-BRUEL,12,AVEYRON,73,MIDI-PYRENEES
30210,ARGILLIERS,30,GARD,91,LANGUEDOC-ROUSSILLON
85510,LE BOUPERE,85,VENDEE,52,PAYS DE LA LOIRE
76510,FREULLEVILLE,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
37340,HOMMES,37,INDRE-ET-LOIRE,24,CENTRE
86510,BRUX,86,VIENNE,54,POITOU-CHARENTES
81120,ROUMEGOUX,81,TARN,73,MIDI-PYRENEES
50390,RAUVILLE-LA-PLACE,50,MANCHE,25,BASSE-NORMANDIE
70800,BASSIGNEY,70,HAUTE-SAONE,43,FRANCHE-COMTE
30190,MONTIGNARGUES,30,GARD,91,LANGUEDOC-ROUSSILLON
60310,ECUVILLY,60,OISE,22,PICARDIE
23340,FAUX-LA-MONTAGNE,23,CREUSE,74,LIMOUSIN
02880,CUFFIES,02,AISNE,22,PICARDIE
40270,GRENADE-SUR-L'ADOUR,40,LANDES,72,AQUITAINE
17130,MONTENDRE,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
17510,VINAX,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
88140,GENDREVILLE,88,VOSGES,41,LORRAINE
33480,AVENSAN,33,GIRONDE,72,AQUITAINE
11250,GREFFEIL,11,AUDE,91,LANGUEDOC-ROUSSILLON
01150,SOUCLIN,01,AIN,82,RHONE-ALPES
80700,SAINT-MARD,80,SOMME,22,PICARDIE
81990,FREJAIROLLES,81,TARN,73,MIDI-PYRENEES
58400,TRONSANGES,58,NIEVRE,26,BOURGOGNE
62630,FRENCQ,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
47360,SAINT-SALVY,47,LOT-ET-GARONNE,72,AQUITAINE
54740,GERMONVILLE,54,MEURTHE-ET-MOSELLE,41,LORRAINE
10190,NEUVILLE-SUR-VANNE,10,AUBE,21,CHAMPAGNE-ARDENNE
46230,CIEURAC,46,LOT,73,MIDI-PYRENEES
27120,LE CORMIER,27,EURE,23,HAUTE-NORMANDIE
31470,BRAGAYRAC,31,HAUTE-GARONNE,73,MIDI-PYRENEES
59265,AUBIGNY-AU-BAC,59,NORD,31,NORD-PAS-DE-CALAIS
42740,SAINT-PAUL-EN-JAREZ,42,LOIRE,82,RHONE-ALPES
09210,LEZAT-SUR-LEZE,09,ARIEGE,73,MIDI-PYRENEES
24210,LIMEYRAT,24,DORDOGNE,72,AQUITAINE
62134,EQUIRRE,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
22460,SAINT-HERVE,22,COTES-D'ARMOR,53,BRETAGNE
57405,GUNTZVILLER,57,MOSELLE,41,LORRAINE
70700,VAUX-LE-MONCELOT,70,HAUTE-SAONE,43,FRANCHE-COMTE
66500,CAMPOME,66,PYRENEES-ORIENTALES,91,LANGUEDOC-ROUSSILLON
02590,BEAUVOIS-EN-VERMANDOIS,02,AISNE,22,PICARDIE
62960,FEBVIN-PALFART,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
48700,FONTANS,48,LOZERE,91,LANGUEDOC-ROUSSILLON
77250,EPISY,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
51220,LOIVRE,51,MARNE,21,CHAMPAGNE-ARDENNE
60000,SAINT-MARTIN-LE-NOEUD,60,OISE,22,PICARDIE
84290,LAGARDE-PAREOL,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
84390,SAVOILLAN,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
20214,MONTEGROSSO,2B,HAUTE-CORSE,94,CORSE
61410,TESSE-FROULAY,61,ORNE,25,BASSE-NORMANDIE
01380,DOMMARTIN,01,AIN,82,RHONE-ALPES
59470,LEDRINGHEM,59,NORD,31,NORD-PAS-DE-CALAIS
67360,MORSBRONN-LES-BAINS,67,BAS-RHIN,42,ALSACE
59218,POIX-DU-NORD,59,NORD,31,NORD-PAS-DE-CALAIS
15140,SAINT-MARTIN-CANTALES,15,CANTAL,83,AUVERGNE
60350,MOULIN-SOUS-TOUVENT,60,OISE,22,PICARDIE
01110,CORMARANCHE-EN-BUGEY,01,AIN,82,RHONE-ALPES
10250,NEUVILLE-SUR-SEINE,10,AUBE,21,CHAMPAGNE-ARDENNE
77930,FLEURY-EN-BIERE,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
39800,BARRETAINE,39,JURA,43,FRANCHE-COMTE
25120,MAICHE,25,DOUBS,43,FRANCHE-COMTE
97228,SAINTE-LUCE,97,MARTINIQUE,2,MARTINIQUE
50480,SAINT-GERMAIN-DE-VARREVILLE,50,MANCHE,25,BASSE-NORMANDIE
24110,GRIGNOLS,24,DORDOGNE,72,AQUITAINE
51480,REUIL,51,MARNE,21,CHAMPAGNE-ARDENNE
65370,ESBAREICH,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
27910,PERRUEL,27,EURE,23,HAUTE-NORMANDIE
89190,VILLENEUVE-L'ARCHEVEQUE,89,YONNE,26,BOURGOGNE
02490,TREFCON,02,AISNE,22,PICARDIE
76730,LAMBERVILLE,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
65500,MARSAC,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
69770,MONTROTTIER,69,RHONE,82,RHONE-ALPES
33210,MAZERES,33,GIRONDE,72,AQUITAINE
08270,PUISEUX,08,ARDENNES,21,CHAMPAGNE-ARDENNE
71590,VERJUX,71,SAONE-ET-LOIRE,26,BOURGOGNE
57810,OMMERAY,57,MOSELLE,41,LORRAINE
61170,BURE,61,ORNE,25,BASSE-NORMANDIE
62960,WESTREHEM,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
21700,QUINCEY,21,COTE-D'OR,26,BOURGOGNE
10160,VULAINES,10,AUBE,21,CHAMPAGNE-ARDENNE
65330,GALAN,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
22210,SAINT-ETIENNE-DU-GUE-DE-L'ISLE,22,COTES-D'ARMOR,53,BRETAGNE
09100,MADIERE,09,ARIEGE,73,MIDI-PYRENEES
32300,LABEJAN,32,GERS,73,MIDI-PYRENEES
79190,MELLERAN,79,DEUX-SEVRES,54,POITOU-CHARENTES
21500,QUINCY-LE-VICOMTE,21,COTE-D'OR,26,BOURGOGNE
38940,ROYBON,38,ISERE,82,RHONE-ALPES
24350,MENSIGNAC,24,DORDOGNE,72,AQUITAINE
26310,POYOLS,26,DROME,82,RHONE-ALPES
21540,DREE,21,COTE-D'OR,26,BOURGOGNE
16700,SAINT-GOURSON,16,CHARENTE,54,POITOU-CHARENTES
69310,PIERRE-BENITE,69,RHONE,82,RHONE-ALPES
51800,WARGEMOULIN-HURLUS,51,MARNE,21,CHAMPAGNE-ARDENNE
82500,BELBESE,82,TARN-ET-GARONNE,73,MIDI-PYRENEES
70600,FOUVENT-SAINT-ANDOCHE,70,HAUTE-SAONE,43,FRANCHE-COMTE
62960,LAIRES,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
56620,CLEGUER,56,MORBIHAN,53,BRETAGNE
38114,VILLARD-RECULAS,38,ISERE,82,RHONE-ALPES
57570,MONDORFF,57,MOSELLE,41,LORRAINE
59167,LALLAING,59,NORD,31,NORD-PAS-DE-CALAIS
20232,VALLECALLE,2B,HAUTE-CORSE,94,CORSE
71460,CHAMPAGNY-SOUS-UXELLES,71,SAONE-ET-LOIRE,26,BOURGOGNE
89520,LEVIS,89,YONNE,26,BOURGOGNE
35490,ROMAZY,35,ILLE-ET-VILAINE,53,BRETAGNE
55500,NANCOIS-SUR-ORNAIN,55,MEUSE,41,LORRAINE
10400,FERREUX-QUINCEY,10,AUBE,21,CHAMPAGNE-ARDENNE
01450,PONCIN,01,AIN,82,RHONE-ALPES
77350,BOISSISE-LA-BERTRAND,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
61500,LA CHAPELLE-PRES-SEES,61,ORNE,25,BASSE-NORMANDIE
80140,FORCEVILLE-EN-VIMEU,80,SOMME,22,PICARDIE
24540,LOLME,24,DORDOGNE,72,AQUITAINE
58340,MONTIGNY-SUR-CANNE,58,NIEVRE,26,BOURGOGNE
03350,LE VILHAIN,03,ALLIER,83,AUVERGNE
29440,SAINT-VOUGAY,29,FINISTERE,53,BRETAGNE
13105,MIMET,13,BOUCHES-DU-RHONE,93,PROVENCE-ALPES-COTE D'AZUR
21700,GERLAND,21,COTE-D'OR,26,BOURGOGNE
27120,FAINS,27,EURE,23,HAUTE-NORMANDIE
61130,SAINT-FULGENT-DES-ORMES,61,ORNE,25,BASSE-NORMANDIE
24220,COUX-ET-BIGAROQUE,24,DORDOGNE,72,AQUITAINE
67190,GRESSWILLER,67,BAS-RHIN,42,ALSACE
03110,COGNAT-LYONNE,03,ALLIER,83,AUVERGNE
57645,MONTOY-FLANVILLE,57,MOSELLE,41,LORRAINE
19320,SAINT-MERD-DE-LAPLEAU,19,CORREZE,74,LIMOUSIN
03320,NEURE,03,ALLIER,83,AUVERGNE
07200,AUBENAS,07,ARDECHE,82,RHONE-ALPES
36100,SAINT-GEORGES-SUR-ARNON,36,INDRE,24,CENTRE
27390,MESNIL-ROUSSET,27,EURE,23,HAUTE-NORMANDIE
46250,SAINT-CAPRAIS,46,LOT,73,MIDI-PYRENEES
35380,PLELAN-LE-GRAND,35,ILLE-ET-VILAINE,53,BRETAGNE
24550,VILLEFRANCHE-DU-PERIGORD,24,DORDOGNE,72,AQUITAINE
54385,AVRAINVILLE,54,MEURTHE-ET-MOSELLE,41,LORRAINE
67680,NOTHALTEN,67,BAS-RHIN,42,ALSACE
82160,MOUILLAC,82,TARN-ET-GARONNE,73,MIDI-PYRENEES
58370,ONLAY,58,NIEVRE,26,BOURGOGNE
11170,RAISSAC-SUR-LAMPY,11,AUDE,91,LANGUEDOC-ROUSSILLON
38700,SARCENAS,38,ISERE,82,RHONE-ALPES
54260,COLMEY,54,MEURTHE-ET-MOSELLE,41,LORRAINE
69220,DRACE,69,RHONE,82,RHONE-ALPES
40300,SAINT-ETIENNE-D'ORTHE,40,LANDES,72,AQUITAINE
25430,CHAZOT,25,DOUBS,43,FRANCHE-COMTE
41170,LE TEMPLE,41,LOIR-ET-CHER,24,CENTRE
67130,SOLBACH,67,BAS-RHIN,42,ALSACE
62350,ROBECQ,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
17770,SAINT-BRIS-DES-BOIS,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
42400,SAINT-CHAMOND,42,LOIRE,82,RHONE-ALPES
76630,GUILMECOURT,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
62690,AUBIGNY-EN-ARTOIS,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
38190,LES ADRETS,38,ISERE,82,RHONE-ALPES
52270,ROCHES-BETTAINCOURT,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
31550,AIGNES,31,HAUTE-GARONNE,73,MIDI-PYRENEES
95770,SAINT-CLAIR-SUR-EPTE,95,VAL-D'OISE,11,ILE-DE-FRANCE
31430,SAINT-ARAILLE,31,HAUTE-GARONNE,73,MIDI-PYRENEES
89420,PISY,89,YONNE,26,BOURGOGNE
88270,BOUZEMONT,88,VOSGES,41,LORRAINE
50470,LA GLACERIE,50,MANCHE,25,BASSE-NORMANDIE
52210,LEFFONDS,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
16220,EYMOUTHIERS,16,CHARENTE,54,POITOU-CHARENTES
81310,PEYROLE,81,TARN,73,MIDI-PYRENEES
57600,FORBACH,57,MOSELLE,41,LORRAINE
74150,MARIGNY-SAINT-MARCEL,74,HAUTE-SAVOIE,82,RHONE-ALPES
95110,SANNOIS,95,VAL-D'OISE,11,ILE-DE-FRANCE
83390,PIERREFEU-DU-VAR,83,VAR,93,PROVENCE-ALPES-COTE D'AZUR
95300,HEROUVILLE,95,VAL-D'OISE,11,ILE-DE-FRANCE
28250,JAUDRAIS,28,EURE-ET-LOIR,24,CENTRE
79500,SAINT-MARTIN-LES-MELLE,79,DEUX-SEVRES,54,POITOU-CHARENTES
21350,SAFFRES,21,COTE-D'OR,26,BOURGOGNE
02330,LA CHAPELLE-MONTHODON,02,AISNE,22,PICARDIE
74300,CLUSES,74,HAUTE-SAVOIE,82,RHONE-ALPES
22470,PLOUEZEC,22,COTES-D'ARMOR,53,BRETAGNE
48120,SAINT-ALBAN-SUR-LIMAGNOLE,48,LOZERE,91,LANGUEDOC-ROUSSILLON
55120,RARECOURT,55,MEUSE,41,LORRAINE
41190,SAINT-CYR-DU-GAULT,41,LOIR-ET-CHER,24,CENTRE
64260,BUZY,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
91550,PARAY-VIEILLE-POSTE,91,ESSONNE,11,ILE-DE-FRANCE
55300,LES PAROCHES,55,MEUSE,41,LORRAINE
62138,VIOLAINES,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
31310,LATRAPE,31,HAUTE-GARONNE,73,MIDI-PYRENEES
23460,LE MONTEIL-AU-VICOMTE,23,CREUSE,74,LIMOUSIN
84330,LE BARROUX,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
47120,AURIAC-SUR-DROPT,47,LOT-ET-GARONNE,72,AQUITAINE
50240,SAINT-JAMES,50,MANCHE,25,BASSE-NORMANDIE
35480,MESSAC,35,ILLE-ET-VILAINE,53,BRETAGNE
50620,CAVIGNY,50,MANCHE,25,BASSE-NORMANDIE
48200,LES MONTS-VERTS,48,LOZERE,91,LANGUEDOC-ROUSSILLON
57990,NOUSSEVILLER-SAINT-NABOR,57,MOSELLE,41,LORRAINE
32270,AUBIET,32,GERS,73,MIDI-PYRENEES
03420,SAINTE-THERENCE,03,ALLIER,83,AUVERGNE
30440,ROQUEDUR,30,GARD,91,LANGUEDOC-ROUSSILLON
72390,SEMUR-EN-VALLON,72,SARTHE,52,PAYS DE LA LOIRE
57320,TROMBORN,57,MOSELLE,41,LORRAINE
88500,OELLEVILLE,88,VOSGES,41,LORRAINE
33580,SAINT-FERME,33,GIRONDE,72,AQUITAINE
24240,FLAUGEAC,24,DORDOGNE,72,AQUITAINE
24320,BOURG-DES-MAISONS,24,DORDOGNE,72,AQUITAINE
10160,SAINT-MARDS-EN-OTHE,10,AUBE,21,CHAMPAGNE-ARDENNE
28700,HOUVILLE-LA-BRANCHE,28,EURE-ET-LOIR,24,CENTRE
58360,SAINT-HONORE-LES-BAINS,58,NIEVRE,26,BOURGOGNE
80270,TAILLY,80,SOMME,22,PICARDIE
37380,SAINT-LAURENT-EN-GATINES,37,INDRE-ET-LOIRE,24,CENTRE
18600,AUGY-SUR-AUBOIS,18,CHER,24,CENTRE
31330,LARRA,31,HAUTE-GARONNE,73,MIDI-PYRENEES
76790,GERVILLE,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
79150,ULCOT,79,DEUX-SEVRES,54,POITOU-CHARENTES
06140,VENCE,06,ALPES-MARITIMES,93,PROVENCE-ALPES-COTE D'AZUR
12510,BALSAC,12,AVEYRON,73,MIDI-PYRENEES
60173,IVRY-LE-TEMPLE,60,OISE,22,PICARDIE
39110,BRACON,39,JURA,43,FRANCHE-COMTE
07510,SAINT-CIRGUES-EN-MONTAGNE,07,ARDECHE,82,RHONE-ALPES
80230,ESTREBOEUF,80,SOMME,22,PICARDIE
69490,LES OLMES,69,RHONE,82,RHONE-ALPES
16700,BERNAC,16,CHARENTE,54,POITOU-CHARENTES
68220,KNOERINGUE,68,HAUT-RHIN,42,ALSACE
80210,CHEPY,80,SOMME,22,PICARDIE
20235,VALLE-DI-ROSTINO,2B,HAUTE-CORSE,94,CORSE
62223,ANZIN-SAINT-AUBIN,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
33420,DARDENAC,33,GIRONDE,72,AQUITAINE
59187,DECHY,59,NORD,31,NORD-PAS-DE-CALAIS
59190,STAPLE,59,NORD,31,NORD-PAS-DE-CALAIS
43800,MEZERES,43,HAUTE-LOIRE,83,AUVERGNE
61600,SAINT-PATRICE-DU-DESERT,61,ORNE,25,BASSE-NORMANDIE
78490,GROSROUVRE,78,YVELINES,11,ILE-DE-FRANCE
19330,CHANTEIX,19,CORREZE,74,LIMOUSIN
71270,AUTHUMES,71,SAONE-ET-LOIRE,26,BOURGOGNE
88270,HAGECOURT,88,VOSGES,41,LORRAINE
54530,ARNAVILLE,54,MEURTHE-ET-MOSELLE,41,LORRAINE
42720,POUILLY-SOUS-CHARLIEU,42,LOIRE,82,RHONE-ALPES
11270,PLAVILLA,11,AUDE,91,LANGUEDOC-ROUSSILLON
51530,MOSLINS,51,MARNE,21,CHAMPAGNE-ARDENNE
57910,HAMBACH,57,MOSELLE,41,LORRAINE
39350,GENDREY,39,JURA,43,FRANCHE-COMTE
63680,SAINT-DONAT,63,PUY-DE-DOME,83,AUVERGNE
95180,MENUCOURT,95,VAL-D'OISE,11,ILE-DE-FRANCE
86600,SAINT-SAUVANT,86,VIENNE,54,POITOU-CHARENTES
90110,BOURG-SOUS-CHATELET,90,TERRITOIRE DE BELFORT,43,FRANCHE-COMTE
66720,TAUTAVEL,66,PYRENEES-ORIENTALES,91,LANGUEDOC-ROUSSILLON
34600,BEDARIEUX,34,HERAULT,91,LANGUEDOC-ROUSSILLON
02700,SERVAIS,02,AISNE,22,PICARDIE
80290,MEIGNEUX,80,SOMME,22,PICARDIE
89160,ANCY-LE-LIBRE,89,YONNE,26,BOURGOGNE
24750,BOULAZAC,24,DORDOGNE,72,AQUITAINE
24270,PAYZAC,24,DORDOGNE,72,AQUITAINE
65230,CASTELNAU-MAGNOAC,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
33490,VERDELAIS,33,GIRONDE,72,AQUITAINE
58250,MONTAMBERT,58,NIEVRE,26,BOURGOGNE
39250,CUVIER,39,JURA,43,FRANCHE-COMTE
54450,AUTREPIERRE,54,MEURTHE-ET-MOSELLE,41,LORRAINE
20226,PALASCA,2B,HAUTE-CORSE,94,CORSE
58120,CHATIN,58,NIEVRE,26,BOURGOGNE
38122,CHALON,38,ISERE,82,RHONE-ALPES
17510,LES EDUTS,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
15320,FAVEROLLES,15,CANTAL,83,AUVERGNE
43160,BONNEVAL,43,HAUTE-LOIRE,83,AUVERGNE
02340,VIGNEUX-HOCQUET,02,AISNE,22,PICARDIE
31440,BEZINS-GARRAUX,31,HAUTE-GARONNE,73,MIDI-PYRENEES
25600,SOCHAUX,25,DOUBS,43,FRANCHE-COMTE
10400,BOUY-SUR-ORVIN,10,AUBE,21,CHAMPAGNE-ARDENNE
27320,COURDEMANCHE,27,EURE,23,HAUTE-NORMANDIE
24130,LE FLEIX,24,DORDOGNE,72,AQUITAINE
18210,CHARENTON-DU-CHER,18,CHER,24,CENTRE
58240,CHANTENAY-SAINT-IMBERT,58,NIEVRE,26,BOURGOGNE
22230,SAINT-VRAN,22,COTES-D'ARMOR,53,BRETAGNE
91150,BLANDY,91,ESSONNE,11,ILE-DE-FRANCE
64120,OSTABAT-ASME,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
11700,SAINT-COUAT-D'AUDE,11,AUDE,91,LANGUEDOC-ROUSSILLON
46800,SAUX,46,LOT,73,MIDI-PYRENEES
32730,VILLECOMTAL-SUR-ARROS,32,GERS,73,MIDI-PYRENEES
10170,SAINT-OULPH,10,AUBE,21,CHAMPAGNE-ARDENNE
24530,LA CHAPELLE-FAUCHER,24,DORDOGNE,72,AQUITAINE
37800,MARCILLY-SUR-VIENNE,37,INDRE-ET-LOIRE,24,CENTRE
71740,TANCON,71,SAONE-ET-LOIRE,26,BOURGOGNE
25360,SAINT-JUAN,25,DOUBS,43,FRANCHE-COMTE
21250,AUVILLARS-SUR-SAONE,21,COTE-D'OR,26,BOURGOGNE
80560,VARENNES,80,SOMME,22,PICARDIE
34700,SAINT-ETIENNE-DE-GOURGAS,34,HERAULT,91,LANGUEDOC-ROUSSILLON
88630,GREUX,88,VOSGES,41,LORRAINE
58530,DORNECY,58,NIEVRE,26,BOURGOGNE
55210,HERBEUVILLE,55,MEUSE,41,LORRAINE
71110,ANZY-LE-DUC,71,SAONE-ET-LOIRE,26,BOURGOGNE
42370,RENAISON,42,LOIRE,82,RHONE-ALPES
54800,HANNONVILLE-SUZEMONT,54,MEURTHE-ET-MOSELLE,41,LORRAINE
63500,VODABLE,63,PUY-DE-DOME,83,AUVERGNE
30530,PORTES,30,GARD,91,LANGUEDOC-ROUSSILLON
20221,VALLE-DI-CAMPOLORO,2B,HAUTE-CORSE,94,CORSE
24460,LIGUEUX,24,DORDOGNE,72,AQUITAINE
03500,MONETAY-SUR-ALLIER,03,ALLIER,83,AUVERGNE
71380,OSLON,71,SAONE-ET-LOIRE,26,BOURGOGNE
80230,BOISMONT,80,SOMME,22,PICARDIE
23700,CHARD,23,CREUSE,74,LIMOUSIN
28800,VILLIERS-SAINT-ORIEN,28,EURE-ET-LOIR,24,CENTRE
62140,BOUIN-PLUMOISON,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
80520,WOINCOURT,80,SOMME,22,PICARDIE
89270,MAILLY-LA-VILLE,89,YONNE,26,BOURGOGNE
